row_id,doc_idx,doc_id,char_index,char,left_context,right_context,window_text,prev_char,next_char,prev_token,next_token,rule_guess,gold_label,annotator_note,dot_idx_in_doc
d83_p153,83,83,153,.," görə 2 ""Oskar"" mükafatına layiq görülüb", Bu film 1964-cü ildə III Moskva Beynəlx," görə 2 ""Oskar"" mükafatına layiq görülüb. Bu film 1964-cü ildə III Moskva Beynəlx",b, ,görülüb,Bu,1,1,,0
d83_p240,83,83,240,.,nofestivalında böyük mükafat qazanmışdır, Həyatı Zeynəb Zərbəli qızı 1860-cı ildə,nofestivalında böyük mükafat qazanmışdır. Həyatı Zeynəb Zərbəli qızı 1860-cı ildə,r, ,qazanmışdır,Həyatı,1,1,,1
d83_p346,83,83,346,., elatının Goran obasında anadan olmuşdur," Üç oğul, bir qız anası olan Zeynəb 1942"," elatının Goran obasında anadan olmuşdur. Üç oğul, bir qız anası olan Zeynəb 1942",r, ,olmuşdur,Üç,1,1,,2
d83_p421,83,83,421,.,b 1942-ci ildə 82 yaşında vəfat etmişdir, İndi Bəndəliyev soyadı olanlar Bəndəlin,b 1942-ci ildə 82 yaşında vəfat etmişdir. İndi Bəndəliyev soyadı olanlar Bəndəlin,r, ,etmişdir,İndi,1,1,,3
d83_p506,83,83,506,.,"ə Zeynəbin nəvə, nəticə və kötücələridir", Onun bu sənəti seçməsində atasının böyü,"ə Zeynəbin nəvə, nəticə və kötücələridir. Onun bu sənəti seçməsində atasının böyü",r, ,kötücələridir,Onun,1,1,,4
d83_p558,83,83,558,.,nəti seçməsində atasının böyük rolu olub, Zeynəbi çobanları İsmayıl sevsə də ailə,nəti seçməsində atasının böyük rolu olub. Zeynəbi çobanları İsmayıl sevsə də ailə,b, ,olub,Zeynəbi,1,1,,5
d83_p646,83,83,646,., çoban ilə evlənmək istəyinə qarşı çıxıb, Şairənin şeirlərində haqsızlıqlara qarş, çoban ilə evlənmək istəyinə qarşı çıxıb. Şairənin şeirlərində haqsızlıqlara qarş,b, ,çıxıb,Şairənin,1,1,,6
d83_p723,83,83,723,.,qarşı üsyan motivləri özünü büruzə verir, Bişmiş ciyəri süzün və blender və ya ət,qarşı üsyan motivləri özünü büruzə verir. Bişmiş ciyəri süzün və blender və ya ət,r, ,verir,Bişmiş,1,1,,7
d83_p807,83,83,807,.,şınından püre halına gələnə kimi keçirin, Xırda doğranmış soğanı bu yağda qızardı,şınından püre halına gələnə kimi keçirin. Xırda doğranmış soğanı bu yağda qızardı,n, ,keçirin,Xırda,1,1,,8
d83_p875,83,83,875,.,yağda qızardın (təxminən 7 dəqiqə çəkir),,yağda qızardın (təxminən 7 dəqiqə çəkir).,),,,,1,1,,9
d84_p105,84,84,105,.,enderdən püre halına gələnə kimi keçirin, Uzərinə zövqə görə duz və istiot əlavə ,enderdən püre halına gələnə kimi keçirin. Uzərinə zövqə görə duz və istiot əlavə ,n, ,keçirin,Uzərinə,1,1,,0
d84_p150,84,84,150,.,rinə zövqə görə duz və istiot əlavə edin, Sonra isə yumşalmış kərə yağını bıçaqla,rinə zövqə görə duz və istiot əlavə edin. Sonra isə yumşalmış kərə yağını bıçaqla,n, ,edin,Sonra,1,1,,1
d84_p214,84,84,214,.,rə yağını bıçaqla paştetin üzərinə yaxın, Kalka kağızını ehtiyatla qaldıraraq paş,rə yağını bıçaqla paştetin üzərinə yaxın. Kalka kağızını ehtiyatla qaldıraraq paş,n, ,yaxın,Kalka,1,1,,2
d84_p308,84,84,308,.,mi qatlayın və eyni kalka kağızına bükün, Bu paştet soyuducuda nə qədər çox qalsa,mi qatlayın və eyni kalka kağızına bükün. Bu paştet soyuducuda nə qədər çox qalsa,n, ,bükün,Bu,1,1,,3
d84_p390,84,84,390,.,bir o qədər yaxşıdır - rulet özünü tutar, Bu paştet soyuducuda bir həftəyə dək sa,bir o qədər yaxşıdır - rulet özünü tutar. Bu paştet soyuducuda bir həftəyə dək sa,r, ,tutar,Bu,1,1,,4
d84_p444,84,84,444,.,yuducuda bir həftəyə dək saxlanıla bilər, Yeni ad suverenliyini vurğulamaq və qəd,yuducuda bir həftəyə dək saxlanıla bilər. Yeni ad suverenliyini vurğulamaq və qəd,r, ,bilər,Yeni,1,1,,5
d84_p592,84,84,592,.,500 il boyu idarə etdiyi dövlətə verildi, Tarixi Ümumi məlumat Çoson sülaləsinin ,500 il boyu idarə etdiyi dövlətə verildi. Tarixi Ümumi məlumat Çoson sülaləsinin ,i, ,verildi,Tarixi,1,1,,6
d84_p816,84,84,816,.,in (1636-1912) bir müştəri səltənəti idi, XIX əsrin sonlarında Koreyanı təsir dai,in (1636-1912) bir müştəri səltənəti idi. XIX əsrin sonlarında Koreyanı təsir dai,i, ,idi,XIX,1,1,,7
d84_p939,84,84,939,.,ya arasındakı münaqişə zonasına çevrildi, Birinci Çin-Yapon müharibəsi Çoson dövl,ya arasındakı münaqişə zonasına çevrildi. Birinci Çin-Yapon müharibəsi Çoson dövl,i, ,çevrildi,Birinci,1,1,,8
d84_p1152,84,84,1152,.,nsı bir gücün sürətlə azalmasına gətirdi,,nsı bir gücün sürətlə azalmasına gətirdi.,i,,gətirdi,,1,1,,9
d85_p140,85,85,140,.,seki müqaviləsini Tzin ilə müzakirə etdi," Müqaviləni imzalamaqla, Rusiyanın cənub","seki müqaviləsini Tzin ilə müzakirə etdi. Müqaviləni imzalamaqla, Rusiyanın cənub",i, ,etdi,Müqaviləni,1,1,,0
d85_p348,85,85,348,.,reya üzərində nəzarət etmək üçün yarışdı, Ancaq Rusiya bu razılaşmanı Çinin şimal,reya üzərində nəzarət etmək üçün yarışdı. Ancaq Rusiya bu razılaşmanı Çinin şimal,ı, ,yarışdı,Ancaq,1,1,,1
d85_p540,85,85,540,.,zinə qaytarılması lazım olduğunu söylədi," Bu zaman Yaponiya, xüsusilə daha inkişa","zinə qaytarılması lazım olduğunu söylədi. Bu zaman Yaponiya, xüsusilə daha inkişa",i, ,söylədi,Bu,1,1,,2
d85_p739,85,85,739,.,dun yarımadasına iddiasından imtina etdi," Üç ölkə müdaxiləsinin (Rusiya, Fransa, ","dun yarımadasına iddiasından imtina etdi. Üç ölkə müdaxiləsinin (Rusiya, Fransa, ",i, ,etdi,Üç,1,1,,3
d85_p1059,85,85,1059,.,ya siyasətində Tzin sülaləsini əvəz etdi, Kraliça Gojonqun müşaviri Kraliça Min (,ya siyasətində Tzin sülaləsini əvəz etdi. Kraliça Gojonqun müşaviri Kraliça Min (,i, ,etdi,Kraliça,1,1,,4
d85_p1263,85,85,1263,., ilə rəsmi diplomatik münasibətlər qurdu," Bundan sonra, 8 oktyabr 1895-ci ildə, G"," ilə rəsmi diplomatik münasibətlər qurdu. Bundan sonra, 8 oktyabr 1895-ci ildə, G",u, ,qurdu,Bundan,1,1,,5
d85_p1431,85,85,1431,.,Kraliça Min'in öldürülməsini təşkil etdi, İmperatorluğun elanı Həyat yoldaşı Kral,Kraliça Min'in öldürülməsini təşkil etdi. İmperatorluğun elanı Həyat yoldaşı Kral,i, ,etdi,İmperatorluğun,1,1,,6
d85_p1613,85,85,1613,.,1896-cı ildə Rusiya səfirliyinə qaçdılar, Kraliça Minin ölümündən padşahın Rusiya,1896-cı ildə Rusiya səfirliyinə qaçdılar. Kraliça Minin ölümündən padşahın Rusiya,r, ,qaçdılar,Kraliça,1,1,,7
d85_p1769,85,85,1769,., xaricdə daha böyük dəyişiklik baş verdi, Bu qanunlar başladığı il (1894) -ə isti, xaricdə daha böyük dəyişiklik baş verdi. Bu qanunlar başladığı il (1894) -ə isti,i, ,verdi,Bu,1,1,,8
d85_p1842,85,85,1842,., -ə istinadən Kabo İslahatı adlandırıldı,, -ə istinadən Kabo İslahatı adlandırıldı.,ı,,adlandırıldı,,1,1,,9
d86_p106,86,86,106,.,ar qısa müddətdə mübahisələrə səbəb oldu," Bununla birlikdə, ən mübahisəli olan ən","ar qısa müddətdə mübahisələrə səbəb oldu. Bununla birlikdə, ən mübahisəli olan ən",u, ,oldu,Bununla,1,1,,0
d86_p296,86,86,296,.,"ahatlar, daha da narazılığı alovlandırdı"," Bu, Eulmi müvəqqəti qoşunlarının Kraliç","ahatlar, daha da narazılığı alovlandırdı. Bu, Eulmi müvəqqəti qoşunlarının Kraliç",ı, ,alovlandırdı,Bu,1,1,,1
d86_p402,86,86,402,.,sını almağa yönəlmiş qiyamına səbəb oldu, Gojong Koreya imperiyasının ilk imperia,sını almağa yönəlmiş qiyamına səbəb oldu. Gojong Koreya imperiyasının ilk imperia,u, ,oldu,Gojong,1,1,,2
d86_p499,86,86,499,., və irsi suveren Qvanqmu imperatoru oldu," Bu, Uzaq Şərqdəki köhnə dünya nizamının"," və irsi suveren Qvanqmu imperatoru oldu. Bu, Uzaq Şərqdəki köhnə dünya nizamının",u, ,oldu,Bu,1,1,,3
d86_p606,86,86,606,.,in tamamilə sona çatması ilə nəticələndi, Koreyanın bir imperiya statusu alması y,in tamamilə sona çatması ilə nəticələndi. Koreyanın bir imperiya statusu alması y,i, ,nəticələndi,Koreyanın,1,1,,4
d86_p861,86,86,861,.,"əsindən tamamilə müstəqilliyi"" demək idi"," Bir İmperatorluğun elanının əhəmiyyəti,","əsindən tamamilə müstəqilliyi"" demək idi. Bir İmperatorluğun elanının əhəmiyyəti,",i, ,idi,Bir,1,1,,5
d86_p997,86,86,997,.,ə xaqan əlaqəsi olduğunu elan etməsi idi," Adətən İmperator yalnız Çin imperatoru,","ə xaqan əlaqəsi olduğunu elan etməsi idi. Adətən İmperator yalnız Çin imperatoru,",i, ,idi,Adətən,1,1,,6
d86_p1065,86,86,1065,.,"n imperatoru, Cənnət Oğlu üçün qorunurdu", Koreya sülalələri Çin sülalələrinə xəra,"n imperatoru, Cənnət Oğlu üçün qorunurdu. Koreya sülalələri Çin sülalələrinə xəra",u, ,qorunurdu,Koreya,1,1,,7
d86_p1119,86,86,1119,.,ələri Çin sülalələrinə xərac vermişdilər,Yaponiya Meydzi islahatı ilə qarşılaşdıq,ələri Çin sülalələrinə xərac vermişdilər.Yaponiya Meydzi islahatı ilə qarşılaşdıq,r,Y,vermişdilər,Yaponiya,0,0,,8
d86_p1237,86,86,1237,.,mətində suverenliyin mənbəyi elan edildi, Meydzi islahatının Yaponiyada bərpası x,mətində suverenliyin mənbəyi elan edildi. Meydzi islahatının Yaponiyada bərpası x,i, ,edildi,Meydzi,1,1,,9
d86_p1357,86,86,1357,., dəyişikliyi etiraf etməkdən imtina etdi,, dəyişikliyi etiraf etməkdən imtina etdi.,i,,etdi,,1,1,,10
d87_p204,87,87,204,.,"deyil, bir imperiya olaraq müraciət etdi", Koreyanın imperiya adının dəyişdirilməs,"deyil, bir imperiya olaraq müraciət etdi. Koreyanın imperiya adının dəyişdirilməs",i, ,etdi,Koreyanın,1,1,,0
d87_p299,87,87,299,.,aponiya müharibəsindən sonra mümkün oldu, Koreya imperiyası dövründə qərbləşmə si,aponiya müharibəsindən sonra mümkün oldu. Koreya imperiyası dövründə qərbləşmə si,u, ,oldu,Koreya,1,1,,1
d87_p511,87,87,511,.,li islahatına böyük ehtiyac hiss etdilər, Daha çox ziyalıya Qərb sivilizasiyası h,li islahatına böyük ehtiyac hiss etdilər. Daha çox ziyalıya Qərb sivilizasiyası h,r, ,etdilər,Daha,1,1,,2
d87_p649,87,87,649,.,ləşən güclü millətlərindən xəbərdar oldu, Daha sonra qrup daxilindəki mütərəqqi o,ləşən güclü millətlərindən xəbərdar oldu. Daha sonra qrup daxilindəki mütərəqqi o,u, ,oldu,Daha,1,1,,3
d87_p830,87,87,830,.,ndə Qvanqmu İslahatını həyata keçirdilər, Koreyanın kral məhkəməsi ilə yaxın əlaq,ndə Qvanqmu İslahatını həyata keçirdilər. Koreyanın kral məhkəməsi ilə yaxın əlaq,r, ,keçirdilər,Koreyanın,1,1,,4
d87_p949,87,87,949,.,rb mədəniyyətinin yayılmasına kömək etdi, Kral maliyyəsi və dəstəyi ilə Amerikalı,rb mədəniyyətinin yayılmasına kömək etdi. Kral maliyyəsi və dəstəyi ilə Amerikalı,i, ,etdi,Kral,1,1,,5
d87_p1016,87,87,1016,., ilə Amerikalı missioner həkimi Horake N, Allen Severns Xəstəxanası və Koreyanın , ilə Amerikalı missioner həkimi Horake N. Allen Severns Xəstəxanası və Koreyanın ,N, ,N,Allen,0,0,,6
d87_p1142,87,87,1142,.,ayevon quraraq Qərb dərmanlarını tanıtdı," Bundan əlavə, missionerlər əvvəllər təh","ayevon quraraq Qərb dərmanlarını tanıtdı. Bundan əlavə, missionerlər əvvəllər təh",ı, ,tanıtdı,Bundan,1,1,,7
d87_p1259,87,87,1259,.,yalı qızlar üçün Qərb təhsili verirdilər," Gvanqmu islahatı Qvanqmu islahatı, səna","yalı qızlar üçün Qərb təhsili verirdilər. Gvanqmu islahatı Qvanqmu islahatı, səna",r, ,verirdilər,Gvanqmu,1,1,,8
d87_p1396,87,87,1396,.,irmək və qərbləşdirmək məqsədi daşıyırdı, Yeni dövlət tərəfindən qəbul edilən ilk,irmək və qərbləşdirmək məqsədi daşıyırdı. Yeni dövlət tərəfindən qəbul edilən ilk,ı, ,daşıyırdı,Yeni,1,1,,9
d87_p1576,87,87,1576,.,dıran Ağırlıqlar və Tədbirlər Qanunu idi,,dıran Ağırlıqlar və Tədbirlər Qanunu idi.,i,,idi,,1,1,,10
d88_p136,88,88,136,.,əyən kadastr tədqiqatı layihəsi başlandı," Anketdən sonra,aidiyyati orqanlar tərəf","əyən kadastr tədqiqatı layihəsi başlandı. Anketdən sonra,aidiyyati orqanlar tərəf",ı, ,başlandı,Anketdən,1,1,,0
d88_p248,88,88,248,.,"östərən ""Jigye"" mülkiyyət hüququ verildi", Bu islahat Koreyada pul islahatlarını d,"östərən ""Jigye"" mülkiyyət hüququ verildi. Bu islahat Koreyada pul islahatlarını d",i, ,verildi,Bu,1,1,,1
d88_p412,88,88,412,.,eminin islahatında yaxından iştirak etdi, Layihə 1904-1905-ci illərdə bütün torpa,eminin islahatında yaxından iştirak etdi. Layihə 1904-1905-ci illərdə bütün torpa,i, ,etdi,Layihə,1,1,,2
d88_p532,88,88,532,.,Yapon müharibəsi səbəbindən dayandırıldı, O dövrdə Qvanqmu hökuməti tərəfindən mü,Yapon müharibəsi səbəbindən dayandırıldı. O dövrdə Qvanqmu hökuməti tərəfindən mü,ı, ,dayandırıldı,O,1,1,,3
d88_p606,88,88,606,.,ndən müasir şəhər infrastrukturu quruldu," Nəticədə, ictimai elektrik işıqlandırma","ndən müasir şəhər infrastrukturu quruldu. Nəticədə, ictimai elektrik işıqlandırma",u, ,quruldu,Nəticədə,1,1,,4
d88_p729,88,88,729,.,şlədən Hanseonq Elektrik Şirkəti quruldu, Seul Təzə Bahar Su Şirkəti ilə də Ameri,şlədən Hanseonq Elektrik Şirkəti quruldu. Seul Təzə Bahar Su Şirkəti ilə də Ameri,u, ,quruldu,Seul,1,1,,5
d88_p788,88,88,788,.,u Şirkəti ilə də Amerika əlaqəsi var idi," Qvanqmu dövründə, sənaye təşviqi siyasə","u Şirkəti ilə də Amerika əlaqəsi var idi. Qvanqmu dövründə, sənaye təşviqi siyasə",i, ,idi,Qvanqmu,1,1,,6
d88_p870,88,88,870,.,i də Koreya hökuməti tərəfindən aparıldı," O dövrdə, daxili bazarda toxuma tələbat","i də Koreya hökuməti tərəfindən aparıldı. O dövrdə, daxili bazarda toxuma tələbat",ı, ,aparıldı,O,1,1,,7
d88_p1044,88,88,1044,.,sahəsində texnoloji yeniliklər baş verdi," Məsələn, ipək istehsal etmək üçün iplik","sahəsində texnoloji yeniliklər baş verdi. Məsələn, ipək istehsal etmək üçün iplik",i, ,verdi,Məsələn,1,1,,8
d88_p1177,88,88,1177,.,şınlara əvəz olunmaq üçün hazırlanmışdır,,şınlara əvəz olunmaq üçün hazırlanmışdır.,r,,hazırlanmışdır,,1,1,,9
d89_p66,89,89,66,., Qərb tipli rəsmi geyimlər təqdim edildi, Əvvəlcə Koreyalılar Qərb geyiminə olduq, Qərb tipli rəsmi geyimlər təqdim edildi. Əvvəlcə Koreyalılar Qərb geyiminə olduq,i, ,edildi,Əvvəlcə,1,1,,0
d89_p200,89,89,200,.,eyimini qəbul edən yaponlara lağ etdilər," Başlanğıcda, Koreya İmperatoru, Qərb ko","eyimini qəbul edən yaponlara lağ etdilər. Başlanğıcda, Koreya İmperatoru, Qərb ko",r, ,etdilər,Başlanğıcda,1,1,,1
d89_p333,89,89,333,.,siya kral geyimlərini geyməyə başlamışdı, Bir neçə il sonra bütün Koreyalı əsgər ,siya kral geyimlərini geyməyə başlamışdı. Bir neçə il sonra bütün Koreyalı əsgər ,ı, ,başlamışdı,Bir,1,1,,2
d89_p423,89,89,423,.,ərə Qərb geyimlərini geyinmək tapşırıldı," Hərbi sahədə, 1890-cı illərin əvvəlləri","ərə Qərb geyimlərini geyinmək tapşırıldı. Hərbi sahədə, 1890-cı illərin əvvəlləri",ı, ,tapşırıldı,Hərbi,1,1,,3
d89_p584,89,89,584,.,üharibəsində əvvəl çox böyük miqdarda 28,"000-ə qədər artırıldı. Bu əsas bölmədən,","üharibəsində əvvəl çox böyük miqdarda 28.000-ə qədər artırıldı. Bu əsas bölmədən,",8,0,28,000-ə,0,0,,4
d89_p606,89,89,606,., böyük miqdarda 28.000-ə qədər artırıldı," Bu əsas bölmədən,əsgərlər bəzən hər bir"," böyük miqdarda 28.000-ə qədər artırıldı. Bu əsas bölmədən,əsgərlər bəzən hər bir",ı, ,artırıldı,Bu,1,1,,5
d89_p721,89,89,721,., alayın olduğu digər hissələrə köçürüldü, Ancaq Qvanqmu islahatı xarici öhdəliklə, alayın olduğu digər hissələrə köçürüldü. Ancaq Qvanqmu islahatı xarici öhdəliklə,ü, ,köçürüldü,Ancaq,1,1,,6
d89_p829,89,89,829,., və yavaş bir tempə görə radikal deyildi, Bunun əvəzində Koreya Yaponiya ilə Rusi, və yavaş bir tempə görə radikal deyildi. Bunun əvəzində Koreya Yaponiya ilə Rusi,i, ,deyildi,Bunun,1,1,,7
d89_p909,89,89,909,.,iya arasında mübahisə obyektinə çevrildi, Hərb Sonrakı inkişaflar 22 avqust 1904-,iya arasında mübahisə obyektinə çevrildi. Hərb Sonrakı inkişaflar 22 avqust 1904-,i, ,çevrildi,Hərb,1,1,,8
d89_p1060,89,89,1060,.,laraq bilinən ilk müqavilə imzalanmışdır, Taft-Kasura Sazişi (Taft-Katsura Memora,laraq bilinən ilk müqavilə imzalanmışdır. Taft-Kasura Sazişi (Taft-Katsura Memora,r, ,imzalanmışdır,Taft-Kasura,1,1,,9
d89_p1370,89,89,1370,.,ir müzakirələrə dair qeydlər toplusu idi,,ir müzakirələrə dair qeydlər toplusu idi.,i,,idi,,1,1,,10
d90_p46,90,90,46,., Koreya məsələsinə münasibətini açıqladı,.Taft Memorandumda Koreyaya rəhbərlik ed, Koreya məsələsinə münasibətini açıqladı..Taft Memorandumda Koreyaya rəhbərlik ed,ı,.,açıqladı,,0,0,,0
d90_p47,90,90,47,.,Koreya məsələsinə münasibətini açıqladı.,Taft Memorandumda Koreyaya rəhbərlik edə,Koreya məsələsinə münasibətini açıqladı..Taft Memorandumda Koreyaya rəhbərlik edə,.,T,,Taft,0,0,,1
d90_p182,90,90,182,.,"vamlı sülhə töhfə verəcəyini"" ifadə etdi", Gizli diplomatik təmaslar 1905-ci ilin ,"vamlı sülhə töhfə verəcəyini"" ifadə etdi. Gizli diplomatik təmaslar 1905-ci ilin ",i, ,etdi,Gizli,1,1,,2
d90_p475,90,90,475,.,vamlı nəzarət səbəbiylə bir seçim olmadı," Bildirilir ki, Koreya Xarici İşlər Nazi","vamlı nəzarət səbəbiylə bir seçim olmadı. Bildirilir ki, Koreya Xarici İşlər Nazi",ı, ,olmadı,Bildirilir,1,1,,3
d90_p583,90,90,583,.,hazırladığı sənədə vurulub və bərkidilib," Məcburi ""müqavilədən"" sonra bir həftə s","hazırladığı sənədə vurulub və bərkidilib. Məcburi ""müqavilədən"" sonra bir həftə s",b, ,bərkidilib,Məcburi,1,1,,4
d90_p742,90,90,742,.,arədə xəbərdar etmədən Koreyadan çıxardı, İmperiya o dövrdə yavaş-yavaş modernləş,arədə xəbərdar etmədən Koreyadan çıxardı. İmperiya o dövrdə yavaş-yavaş modernləş,ı, ,çıxardı,İmperiya,1,1,,5
d90_p866,90,90,866,.,temin qanunu və qavranılması ilə başladı,"Sonda, zəif bir hərbi qüvvə və Koreyanın","temin qanunu və qavranılması ilə başladı.Sonda, zəif bir hərbi qüvvə və Koreyanın",ı,S,başladı,Sonda,0,0,,6
d90_p995,90,90,995,.,sı Koreyanı xarici təcavüzdən çəkindirdi," Nəhayət Qvanqmu İmperatoru, Haaqa Sülh ","sı Koreyanı xarici təcavüzdən çəkindirdi. Nəhayət Qvanqmu İmperatoru, Haaqa Sülh ",i, ,çəkindirdi,Nəhayət,1,1,,7
d90_p1272,90,90,1272,.,aviləsinə görə imtina etməyə məcbur oldu, Haaqadakı nümayəndə heyətinə Yi Sanq-se,aviləsinə görə imtina etməyə məcbur oldu. Haaqadakı nümayəndə heyətinə Yi Sanq-se,u, ,oldu,Haaqadakı,1,1,,8
d90_p1430,90,90,1430,.,geri almaq üçün diplomatik bir cəhd etdi, Koreyanın Haaqadakı müstəmləkə elit xal,geri almaq üçün diplomatik bir cəhd etdi. Koreyanın Haaqadakı müstəmləkə elit xal,i, ,etdi,Koreyanın,1,1,,9
d90_p1712,90,90,1712,.,yüksəkliyində təbii və faydalı görünürdü, OCLC 245844259 The Special Committee fo,yüksəkliyində təbii və faydalı görünürdü. OCLC 245844259 The Special Committee fo,ü, ,görünürdü,OCLC,1,1,,10
d90_p1830,90,90,1830,.,"y (2009), , Paju Sakyejul Publishing Ltd", Ənənəvi verilənlər bazalarından fərqli ,"y (2009), , Paju Sakyejul Publishing Ltd. Ənənəvi verilənlər bazalarından fərqli ",d, ,Ltd,Ənənəvi,1,1,,11
d90_p1938,90,90,1938,.,byektlər arasındakı əlaqələr üzərindədir,,byektlər arasındakı əlaqələr üzərindədir.,r,,üzərindədir,,1,1,,12
d91_p85,91,91,85,., () və xüsusiyyətlər () üzərində qurulur, Bu əlaqələr yönümlü və ya yönümsüz ola , () və xüsusiyyətlər () üzərində qurulur. Bu əlaqələr yönümlü və ya yönümsüz ola ,r, ,qurulur,Bu,1,1,,0
